timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-27T23:56:16,mlp UMIDADE train,c1f4a5e8-a0f8-47ef-9da0-65f237f74c39,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,290.23201889998745,0.0004741074595645,1.6335463652889296e-06,42.5,10.689192351144913,10.0,0.0033894436859005,0.0006340202294379,0.0007972488552774,0.004820712770616,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-06-28T22:35:19,mlp UMIDADE train,96a3aeed-6cdc-4e14-88d3-e95cb6e30434,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,768.5842141000321,0.001214472191138085,1.5801419920654526e-06,42.5,4.969617053927077,10.0,0.008987412215694835,0.0012470704421000123,0.0021142401544441878,0.012348722812239038,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
